Tweet_ID	TPB_Related	TPB_Attitude	HBM_Related	HBM_Susceptibility	HBM_Severity	HBM_Benefits	HBM_Barriers
629168441409179648	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
627051272122707969	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
626754232641654784	False	None	False	None	None	None	None
622269505922686980	True	Neutral	True	Unrelated	Unrelated	Unrelated	Related
627325416944963585	True	Positive	False	None	None	None	None
627260763535585280	False	None	False	None	None	None	None
626876649775075328	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
623172679697330176	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
625286450066489345	True	Neutral	True	Unrelated	Unrelated	Unrelated	Related
628956669079371776	False	None	True	Unrelated	Related	Unrelated	Unrelated
626880195174072322	True	Positive	False	None	None	None	None
629641094213537792	True	Neutral	False	None	None	None	None
630837719598538752	False	None	False	None	None	None	None
621433959201787904	False	None	True	Related	Related	Unrelated	Unrelated
624400536746491904	False	None	True	Related	Related	Unrelated	Unrelated
622474964130746368	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
629294534770466816	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
625169355878330368	False	None	False	None	None	None	None
628398228954853377	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
632964556487290880	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
626017259639549952	False	None	False	None	None	None	None
631222208296304640	False	None	False	None	None	None	None
627741655735660544	False	None	False	None	None	None	None
633173625328132097	True	Neutral	False	None	None	None	None
623400044339818496	True	Neutral	False	None	None	None	None
622176973012500480	True	Neutral	False	None	None	None	None
629847021499781121	True	Positive	False	None	None	None	None
630685263266717696	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
628201815637528576	True	Neutral	False	None	None	None	None
623160490957631488	False	None	True	Unrelated	Related	Unrelated	Unrelated
628672077822865408	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
627079503651696640	False	None	True	Unrelated	Related	Unrelated	Unrelated
626784114604146688	False	None	False	None	None	None	None
623904429587075073	False	None	True	Related	Unrelated	Unrelated	Unrelated
623827739292893184	True	Neutral	True	Unrelated	Unrelated	Related	Unrelated
631571646290259969	True	Positive	True	Unrelated	Related	Related	Unrelated
622105351400345600	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
625487291788718081	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
627131754797608961	True	Positive	False	None	None	None	None
622605430703947776	False	None	False	None	None	None	None
625331930083495936	False	None	True	Unrelated	Related	Unrelated	Unrelated
624939762504351744	True	Neutral	True	Unrelated	Unrelated	Related	Unrelated
626874018558144512	True	Positive	False	None	None	None	None
631453223618895877	True	Negative	False	None	None	None	None
628270498611380225	True	Neutral	True	Unrelated	Unrelated	Unrelated	Related
631484620496748545	True	Neutral	False	None	None	None	None
624238889545371648	False	None	False	None	None	None	None
624158316881661952	False	None	False	None	None	None	None
628624863771688960	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
632452234656137216	False	None	False	None	None	None	None
621874154623647744	True	Neutral	False	None	None	None	None
625410449022959616	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
628959800760504320	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
622519203002646528	True	Neutral	False	None	None	None	None
625285301053825024	False	None	False	None	None	None	None
621445335647432704	True	Negative	True	Unrelated	Related	Unrelated	Related
630496001640525824	True	Neutral	False	None	None	None	None
628292901617795073	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
631132030017892352	False	None	False	None	None	None	None
625415458972413952	False	None	False	None	None	None	None
622059455153373184	True	Neutral	True	Unrelated	Unrelated	Related	Unrelated
628255973530955776	True	Neutral	False	None	None	None	None
629130479132909568	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
627861549420429316	True	Neutral	False	None	None	None	None
622074238128664576	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
626873747992150016	True	Negative	False	None	None	None	None
627477714862243840	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
624261247215759360	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
632284011751211008	True	Negative	False	None	None	None	None
632865922391392256	True	Positive	False	None	None	None	None
630874025246523392	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
621478297147473924	True	Neutral	False	None	None	None	None
628361589842944001	False	None	True	Unrelated	Unrelated	Unrelated	Related
630445141291962368	False	None	True	Unrelated	Related	Unrelated	Unrelated
629859805553778688	False	None	False	None	None	None	None
631107326632718336	False	None	False	None	None	None	None
623710169508085760	False	None	True	Related	Related	Unrelated	Unrelated
627398681629728768	True	Neutral	True	Unrelated	Unrelated	Unrelated	Related
630744518984384512	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
621922312514736128	True	Neutral	False	None	None	None	None
628018122616770560	True	Positive	True	Related	Unrelated	Related	Unrelated
631139824641007616	False	None	False	None	None	None	None
626888482661601280	True	Neutral	False	None	None	None	None
624359353865379840	True	Neutral	False	None	None	None	None
624476876606566400	False	None	False	None	None	None	None
629112977812234241	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
629131127014297600	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
623531462952923136	False	None	False	None	None	None	None
627150236956381185	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
628980841109147653	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
623864975161995264	True	Positive	True	Unrelated	Related	Related	Unrelated
622462947021979648	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
626815493534580736	True	Positive	False	None	None	None	None
622382611432910852	True	Neutral	False	None	None	None	None
621602388428853248	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
628241504771919872	True	Positive	False	None	None	None	None
623385841067364352	False	None	False	None	None	None	None
631098919376699392	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
630867587102982145	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
624992521958129664	False	None	False	None	None	None	None
624189722672271360	True	Positive	True	Unrelated	Related	Related	Unrelated
631450763840126977	False	None	False	None	None	None	None
629535494175629312	True	Neutral	False	None	None	None	None
627126401863426049	True	Positive	False	None	None	None	None
630201473612144640	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
626830502926880770	True	Positive	False	None	None	None	None
626868665250504704	True	Positive	False	None	None	None	None
622879458245124096	True	Neutral	False	None	None	None	None
622269849071390720	True	Positive	False	None	None	None	None
628309491872858113	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
628297870962225152	False	None	False	None	None	None	None
626876643999506433	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
627053418943807492	True	Neutral	False	None	None	None	None
627591987273666560	False	None	False	None	None	None	None
633308325799587840	False	None	True	Unrelated	Related	Unrelated	Unrelated
621438589218504704	True	Positive	False	None	None	None	None
626772388521373696	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
629639030221766656	True	Positive	False	None	None	None	None
626046050806157312	True	Positive	True	Related	Unrelated	Related	Unrelated
623461625115209728	False	None	False	None	None	None	None
625349784661004288	False	None	False	None	None	None	None
623545813520793602	False	None	False	None	None	None	None
626025892486250496	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
621496978946551808	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
627102059758792705	True	Neutral	False	None	None	None	None
628166452814716928	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
628332436947009536	True	Neutral	False	None	None	None	None
627969895096041472	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
626884418452348928	True	Neutral	False	None	None	None	None
625388715859427328	False	None	False	None	None	None	None
622041900753653760	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
624273801300324352	False	None	False	None	None	None	None
627212185702387712	False	None	True	Unrelated	Related	Unrelated	Unrelated
623892545983090688	False	None	True	Related	Unrelated	Unrelated	Unrelated
626617093945888772	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
631927573694443520	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
626467744662208513	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
624667649541308416	False	None	False	None	None	None	None
627850050920689664	True	Positive	False	None	None	None	None
632949813517156353	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
626023285478817792	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
627159305037418496	False	None	True	Unrelated	Related	Unrelated	Unrelated
623960848755740674	False	None	True	Related	Related	Unrelated	Unrelated
628574761766023168	True	Neutral	False	None	None	None	None
632160285931929600	False	None	True	Related	Unrelated	Unrelated	Unrelated
626100887388184576	True	Neutral	True	Unrelated	Unrelated	Unrelated	Related
623412932542615552	False	None	False	None	None	None	None
621463770280411136	True	Neutral	False	None	None	None	None
630278889215016960	False	None	False	None	None	None	None
626944387751264256	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
623345404508176384	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
623312216893165568	True	Neutral	True	Unrelated	Unrelated	Unrelated	Related
622623863822651393	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
628537981180051456	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
628946635159027712	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
621947960100675584	True	Negative	False	None	None	None	None
632905005415034880	True	Neutral	False	None	None	None	None
628293401654394880	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
622083343191027712	False	None	True	Unrelated	Related	Unrelated	Unrelated
628514853682962433	False	None	False	None	None	None	None
626899927130468352	True	Neutral	False	None	None	None	None
622254675195133952	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
631451825384910850	True	Neutral	True	Unrelated	Unrelated	Unrelated	Related
621703361365188608	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
621947575923441664	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
632399593725120513	False	None	False	None	None	None	None
627581328418934784	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
627329192087154689	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
626756448383565824	True	Negative	True	Unrelated	Unrelated	Related	Unrelated
623334779883094016	False	None	False	None	None	None	None
631210257495293958	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
621845577177935872	False	None	False	None	None	None	None
625413814209654784	False	None	False	None	None	None	None
622083572900474880	False	None	True	Unrelated	Related	Unrelated	Unrelated
625289037465690112	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
626043152533704704	False	None	True	Unrelated	Related	Unrelated	Unrelated
633110178351611904	False	None	False	None	None	None	None
624047327255265280	True	Positive	True	Related	Unrelated	Related	Unrelated
630953415594655744	True	Neutral	False	None	None	None	None
628123284249419776	True	Positive	False	None	None	None	None
628656252269273092	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
628034950286016512	True	Neutral	False	None	None	None	None
628031675671425024	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
630479862495641600	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
624956685350637568	False	None	False	None	None	None	None
624262229022523392	False	None	True	Related	Unrelated	Unrelated	Unrelated
630060579458256896	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
